distancia,cant
684.60,1
803.00,1
863.40,1
867.30,1
877.60,1
878.70,1
881.90,1
916.80,1
917.80,1
924.80,1
928.60,1
929.90,1
930.40,1
932.20,1
938.50,1
940.70,1
942.20,1
944.30,1
944.90,1
945.00,1
948.00,1
948.20,1
953.80,1
954.90,1
959.10,1
963.50,1
963.90,1
965.50,1
972.90,1
974.70,1
977.90,1
979.60,1
980.30,1
982.20,1
983.00,1
983.70,1
986.10,1
989.00,1
990.60,1
992.80,1
997.20,1
997.50,1
997.70,1
998.90,1
999.70,1
1000.50,1
1001.70,1
1001.80,1
1001.90,1
1002.50,1
1002.80,1
1005.00,1
1006.50,1
1008.30,1
1011.90,1
1012.50,1
1018.00,1
1018.70,1
1019.40,1
1019.50,1
1021.30,1
1021.50,1
1022.90,1
1023.70,1
1024.40,1
1025.00,1
1025.40,1
1026.40,1
1026.70,1
1027.40,1
1028.60,1
1030.60,1
1031.10,1
1031.40,1
1032.10,1
1032.20,1
1032.60,1
1032.80,1
1033.80,1
1035.70,1
1038.90,1
1041.20,1
1043.80,1
1046.60,1
1048.60,1
1049.40,1
1050.90,1
1051.00,1
1051.60,1
1052.40,2
1052.80,1
1053.80,1
1054.50,1
1054.80,1
1054.90,1
1055.00,1
1055.20,1
1055.60,1
1058.90,1
1059.60,1
1061.80,1
1062.80,1
1062.90,1
1063.20,1
1063.80,1
1064.20,1
1065.30,1
1065.50,1
1066.40,1
1066.70,1
1067.40,1
1068.20,1
1068.30,1
1068.70,1
1069.00,1
1069.40,1
1069.50,1
1069.60,2
1069.80,1
1070.60,1
1071.00,1
1071.60,1
1073.20,1
1074.70,1
1075.30,1
1075.70,1
1075.80,1
1076.10,1
1076.30,1
1077.00,2
1077.40,1
1077.60,1
1078.60,1
1079.40,1
1079.50,1
1080.00,1
1080.60,2
1081.20,1
1084.10,1
1084.50,1
1084.90,1
1085.10,1
1085.50,1
1085.80,1
1085.90,2
1086.00,1
1086.30,1
1086.40,1
1086.50,1
1087.70,1
1088.50,1
1090.10,1
1090.30,1
1090.80,1
1091.20,2
1091.40,1
1091.70,1
1092.40,1
1092.80,1
1093.80,1
1094.30,1
1095.20,1
1095.30,1
1096.00,1
1096.10,1
1096.30,1
1096.60,1
1096.80,1
1096.90,1
1097.00,1
1097.50,1
1098.00,1
1098.10,1
1098.20,1
1099.00,1
1099.10,1
1099.20,1
1099.50,1
1099.80,1
1100.50,1
1100.80,1
1101.30,1
1101.50,2
1101.80,1
1102.20,1
1102.50,1
1102.60,2
1103.90,1
1104.10,1
1106.00,1
1106.30,2
1106.40,1
1106.60,1
1107.40,1
1107.60,1
1107.70,1
1107.90,1
1108.50,1
1108.60,1
1108.70,1
1109.40,1
1109.60,1
1110.60,1
1110.90,3
1111.30,1
1112.10,1
1112.20,1
1113.00,1
1113.40,1
1114.40,3
1114.60,1
1115.00,2
1115.20,2
1115.50,1
1116.40,1
1116.70,2
1116.80,1
1117.00,1
1118.20,1
1119.30,1
1119.90,1
1120.10,1
1120.30,1
1120.40,2
1120.60,2
1120.70,1
1122.50,1
1122.60,1
1122.70,1
1122.90,1
1123.00,1
1123.10,1
1123.30,1
1123.80,1
1123.90,1
1124.30,1
1124.40,1
1124.70,1
1124.90,1
1125.40,1
1125.50,1
1125.70,1
1125.80,1
1125.90,1
1126.10,1
1126.60,1
1126.90,1
1127.60,2
1128.00,1
1128.30,1
1128.80,1
1129.00,1
1129.80,1
1130.00,1
1130.40,1
1130.60,2
1131.30,1
1131.60,1
1132.00,1
1132.10,1
1132.70,1
1132.80,1
1132.90,1
1133.20,2
1133.50,1
1134.00,1
1134.70,2
1135.40,3
1136.20,1
1136.50,1
1136.90,1
1137.00,1
1137.10,1
1137.20,1
1137.60,2
1137.80,1
1138.00,1
1138.30,1
1138.50,1
1138.70,1
1139.30,1
1139.40,1
1140.10,1
1140.30,1
1140.40,1
1140.80,1
1141.00,1
1141.10,1
1141.20,1
1141.50,1
1141.70,1
1141.80,3
1142.10,1
1142.20,1
1142.90,1
1143.10,1
1143.20,1
1143.30,1
1143.40,1
1143.70,1
1144.10,1
1144.20,2
1144.30,1
1144.70,1
1145.10,1
1146.00,1
1146.50,1
1146.80,1
1146.90,1
1147.00,1
1147.20,1
1147.70,1
1148.00,1
1148.30,1
1148.90,1
1149.00,1
1149.50,1
1149.60,1
1149.90,1
1150.10,1
1150.20,1
1150.60,1
1151.30,2
1151.40,1
1151.60,1
1151.80,1
1152.10,2
1152.60,1
1152.80,1
1153.00,1
1153.40,2
1153.50,1
1153.90,1
1154.10,1
1154.20,1
1154.70,1
1155.20,1
1155.70,1
1155.80,1
1155.90,1
1156.00,1
1156.60,3
1156.70,1
1157.40,2
1157.50,1
1157.60,1
1157.70,1
1159.20,1
1159.60,1
1159.70,2
1159.90,1
1160.90,1
1161.30,2
1161.70,1
1162.10,1
1162.30,1
1162.40,1
1162.90,2
1163.00,1
1163.30,2
1163.50,1
1163.60,2
1163.90,1
1164.00,1
1164.50,1
1164.90,1
1165.20,1
1165.40,1
1165.60,1
1165.80,1
1165.90,1
1166.70,1
1167.10,3
1167.40,1
1167.50,1
1167.60,1
1167.80,1
1168.20,1
1168.30,1
1168.80,1
1169.10,1
1169.40,1
1169.60,1
1170.00,1
1170.30,1
1170.50,1
1171.00,1
1171.10,2
1171.30,1
1171.70,1
1171.90,1
1172.10,1
1172.30,1
1172.40,1
1172.50,1
1172.60,1
1172.80,1
1173.10,1
1174.30,1
1174.50,3
1174.60,1
1174.80,1
1175.10,3
1175.60,1
1176.20,1
1176.30,1
1176.50,1
1176.70,2
1177.20,2
1177.30,2
1177.50,1
1177.80,1
1177.90,1
1178.00,1
1178.10,1
1178.30,1
1178.60,2
1178.70,2
1178.80,1
1179.30,1
1179.40,1
1179.60,2
1180.20,1
1180.30,1
1180.50,1
1180.70,2
1181.60,2
1181.70,1
1182.10,2
1182.20,1
1182.30,2
1182.90,1
1183.50,1
1183.70,1
1183.80,1
1183.90,2
1184.20,1
1184.30,1
1184.60,1
1185.30,1
1185.40,1
1185.50,1
1185.90,2
1186.10,2
1186.20,1
1186.30,1
1186.80,2
1187.20,1
1187.30,2
1187.40,1
1187.80,1
1187.90,3
1188.00,1
1188.20,2
1188.30,1
1188.40,1
1188.50,1
1188.80,1
1189.50,2
1189.60,2
1189.80,1
1189.90,1
1190.20,2
1190.60,1
1190.80,1
1191.20,1
1191.40,1
1191.50,1
1191.70,1
1192.20,1
1192.40,1
1192.90,2
1193.00,3
1193.10,1
1193.30,1
1193.40,2
1193.50,1
1193.60,1
1194.00,1
1194.10,1
1194.50,1
1194.60,2
1194.90,1
1195.10,1
1195.20,1
1195.80,2
1195.90,1
1196.30,1
1196.40,1
1196.60,2
1196.90,1
1197.70,2
1197.90,1
1198.70,2
1198.90,1
1199.00,1
1199.10,1
1199.20,1
1199.30,2
1199.50,1
1199.60,2
1199.80,1
1199.90,1
1200.00,1
1200.10,1
1200.20,1
1200.30,1
1200.70,1
1200.80,1
1201.30,1
1201.40,1
1201.50,1
1201.60,1
1201.70,1
1201.90,1
1202.10,3
1202.50,3
1202.80,1
1203.10,1
1203.20,1
1203.60,1
1203.70,1
1203.80,1
1203.90,2
1204.10,2
1204.60,1
1204.90,1
1205.00,1
1205.10,2
1205.20,1
1205.30,2
1205.70,2
1205.90,1
1206.00,1
1206.20,2
1206.30,2
1206.50,1
1206.60,2
1206.70,1
1207.10,2
1207.80,2
1207.90,1
1208.00,2
1208.10,2
1208.20,1
1208.40,1
1208.50,1
1208.70,1
1209.00,1
1209.10,1
1209.50,1
1209.80,1
1209.90,1
1210.00,1
1210.30,1
1210.60,1
1210.80,1
1210.90,1
1211.10,1
1211.30,1
1211.50,2
1212.10,1
1212.20,1
1212.50,1
1212.60,1
1212.70,2
1212.80,1
1213.20,2
1213.30,1
1213.50,1
1213.70,1
1214.10,1
1214.40,1
1214.50,3
1214.70,1
1214.90,1
1215.00,1
1215.10,2
1215.20,5
1215.50,1
1215.70,1
1215.80,1
1215.90,1
1216.10,1
1216.30,2
1216.40,1
1216.50,2
1216.60,1
1216.80,1
1217.20,1
1217.30,1
1217.70,2
1218.00,1
1218.20,1
1218.40,1
1218.60,1
1218.90,2
1219.00,1
1219.10,1
1219.20,2
1219.30,2
1219.80,2
1220.00,1
1220.10,1
1220.20,1
1220.50,1
1220.70,3
1220.90,1
1221.10,1
1221.20,1
1221.30,1
1221.50,2
1221.60,1
1221.80,4
1222.00,2
1222.20,1
1222.40,1
1222.50,3
1222.60,1
1222.70,3
1222.80,1
1222.90,3
1223.00,1
1223.20,1
1223.30,1
1223.40,1
1223.50,1
1223.80,1
1224.00,2
1224.10,2
1224.20,2
1224.30,1
1224.70,1
1224.80,1
1224.90,1
1225.00,1
1225.30,1
1225.40,4
1226.20,1
1226.40,1
1226.60,1
1226.70,1
1227.00,1
1227.10,1
1227.20,1
1227.30,3
1227.50,1
1227.70,1
1227.90,1
1228.10,1
1228.20,1
1228.50,2
1228.80,3
1228.90,1
1229.00,1
1229.10,1
1229.20,1
1229.30,1
1229.40,3
1229.60,1
1229.70,2
1229.80,2
1229.90,1
1230.00,1
1230.20,1
1230.50,1
1230.60,2
1230.70,2
1230.90,1
1231.10,2
1231.20,1
1231.30,1
1231.70,2
1231.90,3
1232.10,1
1232.20,1
1232.30,1
1232.50,1
1232.90,1
1233.00,2
1233.70,2
1233.90,2
1234.00,1
1234.20,1
1235.10,1
1235.20,2
1235.30,3
1235.40,1
1235.50,1
1235.60,2
1235.70,2
1235.90,1
1236.00,1
1236.30,2
1236.40,1
1236.50,2
1236.60,1
1236.80,2
1237.00,1
1237.10,1
1237.40,2
1237.50,1
1237.70,2
1238.10,1
1238.20,1
1238.60,1
1238.80,1
1238.90,1
1239.10,1
1239.70,1
1239.80,3
1240.00,1
1240.10,2
1240.20,2
1240.30,1
1240.50,1
1240.60,1
1241.10,1
1241.20,2
1241.30,1
1241.60,2
1241.90,2
1242.30,1
1242.40,1
1242.60,1
1242.70,2
1242.80,2
1243.00,1
1243.40,2
1243.50,1
1243.60,2
1243.70,1
1243.80,1
1243.90,2
1244.00,1
1244.10,1
1244.30,1
1244.40,1
1244.50,2
1244.60,2
1244.70,1
1244.80,2
1245.00,3
1245.10,1
1245.30,2
1245.40,2
1245.60,1
1245.70,1
1245.80,1
1246.10,2
1246.20,1
1246.30,2
1246.40,1
1246.60,1
1246.70,1
1246.80,2
1246.90,1
1247.00,1
1247.10,4
1247.20,1
1247.30,4
1247.40,1
1247.50,1
1247.60,1
1247.70,1
1247.80,1
1248.00,1
1248.10,1
1248.20,1
1248.30,2
1248.40,1
1248.50,2
1248.70,1
1248.80,1
1249.00,1
1249.10,1
1249.20,2
1249.30,1
1249.50,1
1249.60,1
1249.70,1
1249.90,1
1250.00,1
1250.10,2
1250.20,1
1250.30,2
1250.40,1
1250.50,1
1250.70,1
1250.90,2
