distancia,cant
1224.20,1
1239.50,1
1255.50,1
1279.90,1
1303.40,1
1304.90,1
1311.00,1
1320.40,1
1320.60,1
1322.60,1
1334.60,1
1335.50,1
1361.40,1
1365.00,1
1365.10,1
1366.30,1
1372.60,1
1374.20,1
1374.80,1
1376.20,1
1377.00,1
1378.70,1
1381.50,1
1384.70,1
1387.00,1
1387.70,1
1387.80,1
1396.30,1
1397.70,1
1399.20,1
1401.90,1
1404.10,1
1404.30,1
1404.50,1
1406.30,1
1407.10,1
1407.30,1
1409.00,1
1409.10,1
1412.50,1
1414.30,1
1416.80,1
1418.00,1
1420.40,1
1420.50,1
1424.80,1
1427.10,1
1427.30,1
1427.90,1
1431.90,1
1439.30,1
1440.50,1
1442.10,1
1443.30,1
1444.30,1
1444.50,1
1445.60,1
1446.00,1
1446.90,1
1447.00,1
1448.90,1
1451.40,2
1451.50,1
1452.20,1
1454.40,1
1458.10,1
1458.40,1
1458.60,1
1459.40,2
1459.80,1
1459.90,1
1460.00,1
1460.70,1
1461.20,1
1462.00,1
1463.20,1
1463.40,1
1463.60,1
1465.80,1
1468.30,1
1469.30,1
1472.50,1
1473.20,2
1473.60,1
1474.20,1
1474.50,1
1476.20,1
1476.90,1
1477.10,1
1477.60,1
1478.30,1
1479.20,1
1479.30,1
1479.90,1
1481.40,1
1483.00,1
1483.70,1
1483.80,1
1484.10,1
1487.60,1
1489.00,1
1493.60,1
1494.40,1
1496.50,1
1497.30,1
1499.20,1
1500.50,1
1500.90,1
1501.80,1
1503.60,1
1503.70,1
1504.40,1
1504.80,1
1505.70,1
1506.00,2
1506.20,2
1507.10,1
1507.50,1
1508.40,1
1510.00,1
1510.10,1
1510.20,1
1511.50,1
1512.60,2
1513.20,2
1513.50,2
1514.00,1
1514.30,2
1514.50,1
1514.80,1
1516.00,1
1517.90,1
1518.20,1
1518.60,1
1519.70,1
1520.80,1
1521.20,1
1521.60,1
1521.70,2
1522.70,1
1522.80,1
1523.60,1
1524.00,1
1524.10,1
1524.90,1
1526.40,1
1527.20,2
1527.40,1
1527.90,1
1528.20,1
1529.10,1
1529.70,1
1530.40,1
1530.70,1
1530.80,3
1530.90,1
1531.00,1
1531.20,1
1532.00,1
1532.20,1
1532.30,1
1533.30,1
1533.70,1
1533.90,1
1534.30,1
1534.80,1
1535.00,1
1535.20,1
1536.30,1
1536.50,1
1538.70,2
1539.20,1
1540.00,1
1540.40,1
1540.60,1
1540.70,1
1541.40,1
1542.70,2
1542.80,1
1543.30,2
1543.90,1
1544.50,1
1545.70,1
1546.20,1
1547.00,1
1547.10,1
1547.30,1
1547.40,1
1547.60,2
1548.90,1
1549.20,1
1549.30,1
1549.90,1
1550.10,1
1550.30,1
1551.00,1
1552.00,1
1552.60,1
1552.80,1
1553.10,1
1553.40,1
1554.20,2
1554.50,2
1554.60,1
1554.90,1
1555.20,1
1555.30,1
1555.50,1
1555.60,1
1555.70,2
1555.90,1
1556.80,1
1558.40,1
1558.50,1
1558.60,1
1558.70,1
1558.80,1
1559.30,1
1560.30,1
1560.50,1
1560.70,2
1561.20,1
1561.60,1
1561.90,1
1563.00,1
1563.20,1
1563.80,2
1564.00,1
1564.10,1
1564.50,1
1564.90,1
1565.00,1
1565.10,1
1565.30,2
1565.40,1
1565.50,1
1566.30,1
1566.90,1
1567.00,2
1567.30,1
1567.40,1
1568.00,1
1568.30,1
1568.40,1
1568.60,1
1568.70,1
1568.80,1
1569.00,1
1569.10,1
1569.40,1
1569.80,1
1570.00,1
1570.30,1
1570.50,1
1571.00,1
1571.10,1
1571.40,1
1571.60,1
1571.80,2
1571.90,2
1572.70,1
1573.00,1
1573.20,1
1574.00,1
1574.10,1
1574.40,1
1574.50,2
1574.60,1
1574.70,1
1575.30,1
1575.90,1
1576.20,1
1576.40,1
1576.90,1
1577.00,1
1577.20,1
1577.30,1
1577.60,2
1577.80,2
1578.30,1
1579.10,1
1579.20,1
1579.70,1
1579.90,1
1580.00,1
1580.10,1
1580.50,1
1580.70,1
1581.30,1
1581.60,1
1582.40,1
1582.80,1
1583.70,1
1583.80,1
1584.10,1
1584.30,1
1584.40,1
1584.70,1
1585.30,1
1585.40,1
1586.10,1
1586.50,1
1586.70,1
1587.10,1
1587.40,1
1588.30,1
1588.50,1
1588.60,1
1588.70,1
1588.90,1
1589.40,1
1589.60,1
1589.70,3
1590.40,1
1590.50,2
1590.60,1
1590.90,1
1591.70,1
1592.30,1
1592.50,1
1592.60,1
1592.70,1
1592.90,1
1593.00,1
1593.20,1
1593.50,1
1593.60,1
1593.70,1
1593.90,1
1594.20,1
1594.50,1
1594.90,1
1595.10,1
1595.30,1
1595.40,1
1595.60,2
1595.70,1
1596.00,1
1596.10,1
1596.40,1
1596.50,1
1596.60,1
1596.80,1
1596.90,1
1597.00,1
1597.30,1
1597.50,1
1597.60,1
1597.90,1
1598.80,1
1599.10,1
1599.20,2
1599.80,1
1600.40,2
1600.60,1
1600.70,2
1600.80,1
1600.90,2
1601.10,1
1601.30,1
1601.40,1
1601.50,2
1602.00,1
1602.90,1
1603.10,1
1603.60,1
1603.90,2
1604.10,1
1604.20,1
1604.30,3
1604.60,2
1604.90,3
1605.00,1
1605.10,1
1605.30,1
1605.80,1
1606.00,1
1606.10,1
1606.40,1
1606.50,1
1607.00,1
1607.20,1
1608.00,1
1608.10,2
1608.40,2
1608.60,1
1608.70,1
1608.80,1
1608.90,1
1609.10,1
1609.20,1
1609.50,1
1609.60,1
1609.80,1
1610.60,1
1610.90,1
1611.00,1
1611.10,2
1611.40,2
1611.60,2
1612.00,1
1612.30,1
1612.60,2
1612.70,1
1613.30,1
1613.70,1
1613.90,1
1614.30,2
1614.80,1
1615.10,1
1615.30,1
1615.40,1
1615.90,1
1616.30,1
1616.80,1
1617.90,1
1618.00,1
1618.10,1
1618.20,2
1618.30,1
1618.90,1
1619.10,1
1619.40,1
1619.70,1
1619.90,1
1620.60,2
1620.70,1
1620.80,3
1620.90,1
1621.00,2
1621.20,2
1621.30,1
1621.70,2
1621.80,1
1622.30,1
1622.60,2
1622.70,2
1622.90,1
1623.00,1
1623.10,1
1623.40,1
1623.70,1
1624.00,1
1624.10,1
1624.30,1
1624.40,1
1624.50,1
1624.60,1
1624.80,1
1625.40,1
1625.50,1
1626.20,1
1626.40,1
1626.50,1
1626.60,1
1626.70,1
1626.80,1
1626.90,2
1627.50,1
1627.60,1
1628.30,2
1628.70,1
1628.80,2
1628.90,1
1629.70,1
1629.80,1
1630.20,1
1630.30,2
1630.40,1
1630.60,2
1630.80,1
1630.90,1
1631.00,2
1631.30,1
1631.70,1
1631.90,2
1632.60,1
1632.70,1
1632.90,1
1633.10,1
1633.80,2
1634.00,1
1634.30,1
1634.80,1
1635.00,1
1635.20,1
1635.40,3
1635.80,1
1636.10,1
1636.50,1
1636.90,2
1637.00,2
1637.20,2
1637.40,1
1637.70,2
1637.90,1
1638.10,1
1638.20,1
1638.30,1
1638.50,1
1638.60,3
1638.80,1
1638.90,2
1639.00,1
1639.20,1
1639.30,1
1639.60,3
1639.90,1
1640.30,2
1640.70,1
1641.00,2
1641.50,1
1641.80,1
1642.00,1
1642.10,2
1642.30,1
1642.40,2
1642.70,1
1643.00,2
1643.10,1
1643.30,1
1643.90,2
1644.10,1
1644.30,1
1644.40,2
1644.70,2
1644.80,1
1645.00,1
1645.10,1
1645.30,3
1645.50,1
1645.90,2
1646.30,1
1646.40,2
1646.60,1
1646.70,1
1646.80,1
1647.30,1
1647.40,1
1647.60,2
1647.70,2
1647.80,2
1648.10,1
1648.30,2
1648.40,4
1649.00,1
1649.20,2
1649.40,1
1649.60,1
1649.80,1
1649.90,2
1650.10,1
1650.20,2
1650.30,2
1650.50,3
1650.90,1
1651.20,1
1651.30,1
1651.50,1
1651.60,1
1651.70,1
1651.80,2
1651.90,1
1652.00,1
1652.10,2
1652.30,1
1652.50,1
1652.60,1
1653.10,1
1653.40,1
1653.70,1
1653.80,2
1653.90,1
1654.00,1
1654.10,1
1654.20,2
1654.50,1
1654.60,1
1654.70,1
1654.80,1
1654.90,1
1655.00,1
1655.10,1
1655.30,1
1655.40,2
1655.50,2
1655.70,1
1656.20,3
1656.30,1
1656.40,2
1656.60,1
1656.80,1
1657.10,1
1657.50,2
1657.70,1
1657.80,1
1657.90,2
1658.00,1
1658.10,1
1658.20,1
1658.60,1
1658.70,1
1659.10,2
1659.20,2
1659.40,1
1659.50,1
1659.60,2
1659.70,1
1659.80,1
1660.10,3
1660.30,2
1660.50,1
1660.60,2
1660.80,1
1660.90,1
1661.10,1
1661.20,2
1661.30,1
1661.70,1
1661.80,1
1662.00,1
1662.10,1
1662.20,2
1662.30,1
1662.40,2
1662.80,2
1663.10,2
1663.30,2
1663.40,1
1663.60,1
1663.80,3
1664.30,3
1664.50,1
1664.60,1
1664.70,1
1664.80,1
1664.90,1
1665.20,4
1665.30,1
1665.40,1
1665.60,1
1665.70,1
1666.10,3
1666.30,1
1666.80,1
1666.90,1
1667.00,1
1667.10,1
1667.20,1
1667.70,1
1667.80,1
1668.00,2
1668.10,1
1668.30,1
1668.40,1
1668.60,1
1668.70,2
1668.80,1
1669.00,1
1669.10,1
1669.20,1
1669.30,1
1669.50,2
1669.60,1
1669.80,1
1669.90,2
1670.00,2
1670.10,4
1670.20,1
1670.30,3
1670.40,1
1670.60,2
1670.70,1
1671.00,2
1671.20,2
1671.40,2
1671.60,1
1671.80,1
1672.10,1
1672.20,1
1672.30,1
