distancia,cant
890.70,1
945.80,1
959.10,1
967.80,1
971.80,1
988.30,1
992.10,1
993.40,1
1002.20,1
1009.10,1
1009.80,1
1013.70,1
1022.10,1
1024.30,1
1034.40,1
1035.00,1
1038.80,1
1045.20,1
1045.80,1
1046.40,1
1050.00,1
1050.80,1
1051.10,1
1052.90,1
1053.80,1
1057.90,1
1059.30,1
1059.50,1
1065.00,1
1066.70,1
1067.00,1
1067.10,1
1070.20,1
1070.40,1
1071.30,1
1073.90,1
1077.70,1
1077.90,1
1078.50,1
1079.80,1
1083.50,1
1084.60,1
1084.80,1
1086.60,1
1087.00,1
1089.20,2
1089.40,1
1089.90,1
1092.20,1
1092.50,1
1092.60,1
1093.70,1
1094.30,1
1096.10,1
1096.60,1
1097.60,1
1098.10,1
1100.60,1
1107.50,1
1108.60,1
1109.90,1
1113.40,1
1117.20,1
1117.40,1
1118.70,1
1120.40,1
1120.90,1
1122.30,1
1126.80,1
1126.90,1
1128.00,1
1128.20,1
1128.60,1
1134.10,1
1134.50,1
1134.80,1
1135.40,1
1135.70,1
1137.40,1
1140.20,1
1141.90,1
1143.20,1
1143.30,1
1143.60,1
1144.20,1
1144.40,1
1145.40,1
1146.00,1
1146.10,1
1148.00,1
1148.50,1
1149.10,1
1149.40,1
1149.60,1
1149.80,1
1152.60,1
1153.40,1
1153.70,1
1154.60,1
1156.50,1
1158.20,1
1158.30,1
1158.70,1
1159.10,1
1160.00,1
1161.90,1
1162.20,1
1162.50,2
1163.40,1
1163.50,1
1164.00,1
1164.20,1
1164.60,1
1164.80,1
1165.20,1
1168.00,1
1168.10,1
1170.20,1
1170.90,1
1172.00,1
1174.00,1
1175.70,1
1176.50,1
1176.80,1
1176.90,1
1177.50,1
1178.60,2
1179.40,1
1180.40,1
1180.90,1
1181.70,1
1182.50,1
1182.90,1
1183.10,1
1183.70,2
1183.90,1
1184.70,1
1185.10,1
1185.70,1
1185.80,1
1186.00,1
1186.10,1
1186.70,1
1186.90,1
1188.20,1
1189.80,1
1190.70,1
1191.50,1
1192.00,1
1192.90,1
1193.60,1
1195.20,1
1195.30,1
1195.40,1
1196.70,1
1197.30,1
1197.60,1
1198.00,1
1198.90,1
1199.30,1
1199.60,1
1201.90,1
1202.40,1
1203.10,1
1203.30,1
1203.50,1
1203.70,1
1204.20,1
1205.00,1
1205.60,1
1206.80,1
1207.00,1
1207.10,1
1207.80,1
1208.20,1
1208.50,1
1209.60,1
1210.20,1
1210.40,1
1211.90,1
1212.10,1
1212.50,1
1212.60,1
1212.80,1
1213.20,1
1213.90,1
1214.00,1
1214.80,1
1215.00,1
1215.40,1
1216.50,1
1216.60,1
1216.90,1
1217.00,1
1217.70,1
1217.90,1
1219.00,1
1219.90,1
1220.10,1
1220.40,2
1220.80,1
1220.90,1
1221.10,1
1221.80,2
1222.90,2
1223.20,1
1223.30,2
1223.70,1
1224.70,1
1225.30,2
1225.60,1
1226.10,1
1226.30,1
1226.40,1
1226.70,1
1227.20,1
1227.40,1
1227.60,2
1228.20,1
1228.40,1
1229.10,2
1229.50,1
1229.70,2
1229.90,1
1230.40,1
1230.50,2
1230.80,1
1231.40,1
1232.30,1
1232.60,1
1232.80,1
1234.00,1
1234.30,1
1235.00,1
1235.50,1
1236.00,1
1236.10,1
1236.30,2
1236.60,1
1236.70,1
1236.90,1
1237.30,1
1238.10,1
1239.00,1
1239.20,1
1239.30,1
1239.50,1
1239.90,1
1240.10,1
1240.40,2
1240.90,1
1241.30,1
1241.50,1
1241.80,1
1242.00,1
1242.20,1
