distancia,cant
1848.50,1
1908.20,1
1980.20,1
1992.70,1
2005.60,1
2044.40,1
2045.10,1
2051.00,1
2054.00,1
2062.90,1
2069.10,1
2072.40,1
2076.90,1
2089.80,1
2094.40,1
2095.00,1
2100.40,1
2101.00,1
2106.00,1
2110.10,1
2113.50,1
2113.80,1
2114.90,1
2116.50,1
2118.20,1
2122.90,1
2125.00,1
2126.00,1
2126.80,1
2131.60,1
2134.80,1
2138.10,1
2138.40,1
2139.30,1
2147.70,1
2148.80,1
2149.60,1
2150.10,1
2151.10,1
2152.60,1
2155.90,1
2160.70,1
2163.90,1
2167.00,1
2170.70,1
2173.40,1
2176.30,1
2183.40,1
2183.70,1
2184.10,1
2184.60,1
2186.60,1
2188.20,1
2188.60,1
2191.50,1
2192.00,1
2192.50,1
2192.60,1
2192.80,1
2192.90,1
2193.10,2
2196.70,1
2198.70,1
2199.00,1
2200.20,1
2200.90,1
2202.30,1
2206.20,1
2206.40,1
2207.40,1
2207.60,1
2208.90,1
2210.20,1
2212.30,1
2213.90,1
2214.80,1
2218.40,1
2220.10,1
2221.30,1
2221.40,1
2223.10,1
2223.30,1
2223.70,2
2225.20,1
2225.40,1
2226.60,1
2227.10,1
2227.60,1
2231.50,1
2233.70,1
2234.40,1
2234.90,1
2235.20,1
2235.60,1
2235.70,1
2236.60,2
2237.40,1
2237.60,2
2239.90,1
2240.40,1
2240.80,1
2241.30,1
2241.90,1
2247.20,1
2248.40,1
2250.10,1
2251.00,1
2251.20,1
2251.50,1
2252.40,1
2253.50,1
2253.90,1
2254.30,1
2254.80,1
2256.00,1
2257.10,1
2258.10,1
2258.60,1
2258.80,1
2259.80,1
2260.40,1
2260.80,1
2260.90,1
2262.10,1
2262.60,1
2263.00,1
2263.30,1
2264.10,1
2264.40,2
2264.50,1
2265.10,1
2267.20,1
2267.80,1
2269.80,1
2269.90,1
2270.50,1
2271.20,1
2272.50,1
2273.10,1
2273.40,1
2274.70,2
2274.90,2
2275.20,2
2276.80,1
2277.10,1
2277.30,1
2277.50,1
2277.80,1
2279.30,2
2279.60,1
2279.70,1
2279.90,1
2280.10,1
2280.70,1
2280.90,1
2281.10,1
2281.90,1
2282.10,2
2282.80,2
2283.20,1
2284.20,1
2285.20,1
2286.10,1
2286.60,1
2286.80,1
2287.10,1
2287.20,1
2287.80,1
2287.90,1
2288.10,1
2288.70,1
2288.90,1
2289.90,1
2290.20,1
2290.30,1
2290.80,1
2291.40,1
2291.50,1
2291.60,1
2291.80,1
2291.90,1
2292.10,1
2292.40,1
2292.50,1
2292.90,1
2293.90,1
2295.40,1
2296.70,1
2297.50,1
2297.60,1
2297.70,1
2298.00,1
2298.20,1
2298.50,1
2298.60,1
2299.20,1
2300.20,1
2301.20,2
2301.50,1
2302.40,1
2302.70,1
2302.80,1
2302.90,1
2303.80,2
2304.20,1
2304.80,1
2304.90,2
2305.10,1
2305.30,1
2305.50,1
2306.60,1
2307.00,2
2307.40,1
2307.50,1
2307.60,1
2307.70,1
2308.10,1
2308.20,2
2308.30,1
2308.90,2
2309.60,1
2309.70,1
2310.00,1
2310.10,1
2310.20,1
2310.80,1
2311.30,1
2311.90,1
2313.30,1
2313.40,1
2313.70,2
2313.90,1
2314.60,1
2315.20,1
2317.30,1
2317.90,1
2318.30,1
2318.40,1
2318.60,1
2318.80,1
2319.40,2
2319.90,2
2320.70,1
2320.90,2
2321.00,1
2321.20,1
2321.60,1
2321.80,1
2321.90,1
2322.20,1
2322.30,1
2322.60,1
2322.90,1
2323.50,3
2323.90,1
2324.20,1
2324.30,1
2324.60,1
2325.10,1
2325.30,1
2325.40,2
2325.70,1
2326.00,1
2326.20,1
2326.50,1
2326.90,1
2327.10,1
2327.20,1
2328.10,2
2328.20,1
2328.40,1
2328.90,4
2329.40,1
2330.00,1
2330.70,2
2331.20,1
2331.40,1
2331.50,1
2332.00,1
2332.10,1
2332.50,1
2332.80,1
2333.20,1
2333.40,1
2333.50,1
2333.60,4
2333.70,1
2333.80,1
2334.20,1
2334.30,1
2334.40,1
2334.60,1
2335.00,1
2335.80,1
2336.00,1
2336.20,1
2336.90,1
2337.10,1
2337.20,2
2338.00,1
2338.20,1
2338.30,1
2338.50,1
2338.90,1
2339.00,1
2339.20,1
2339.30,2
2339.50,2
2339.90,1
2340.30,1
2340.80,1
2341.40,1
2342.10,1
2342.20,1
2342.50,1
2342.80,1
2342.90,1
2343.00,2
2343.10,1
2343.20,1
2343.50,1
2343.60,1
2343.70,1
2343.90,1
2344.00,1
2344.70,1
2345.40,1
2345.60,1
2346.10,1
2346.40,1
2346.90,1
2347.00,2
2347.50,2
2347.60,1
2348.20,2
2348.40,4
2348.60,1
2348.90,2
2349.10,1
2349.20,1
2349.60,1
2349.80,2
2350.30,1
2350.50,1
2350.60,2
2351.10,1
2351.30,1
2351.50,3
2351.70,1
2352.30,1
2352.50,1
2352.80,1
2353.00,1
2353.70,1
2354.00,2
2354.20,1
2354.70,2
2354.80,1
2355.10,1
2355.20,2
2355.70,1
2356.10,1
2356.20,2
2356.50,2
2356.60,2
2356.90,2
2357.20,1
2357.50,1
2358.00,2
2358.10,1
2358.30,1
2358.40,2
2358.50,1
2358.60,1
2358.70,1
2358.80,1
2359.00,1
2359.40,3
2359.60,1
2359.70,2
2359.80,2
2359.90,1
2360.00,2
2360.10,2
2360.40,2
2360.50,1
2360.60,1
2360.80,2
2361.10,1
2361.30,1
2361.40,1
2361.50,1
2361.60,2
2362.10,1
2362.50,1
2362.90,1
2363.40,2
2363.80,1
2364.50,1
2364.60,1
2364.70,1
2364.80,1
2365.10,1
2365.20,2
2366.70,1
2366.90,1
2367.00,2
2367.10,1
2367.20,1
2367.30,1
2367.40,1
2367.70,2
2368.20,2
2368.30,1
2368.70,1
2369.00,1
2369.10,2
2369.20,1
2369.30,1
2369.50,1
2369.80,1
2370.50,2
2370.60,3
2370.80,1
2371.40,1
2371.50,1
2371.60,1
2371.70,1
2372.10,2
2372.20,1
2372.70,1
2372.90,1
2373.00,1
2373.30,1
2373.60,4
2373.90,1
2374.00,1
2374.20,1
2374.30,1
2374.40,1
2374.50,1
2374.70,1
2374.90,1
2375.40,1
2375.50,1
2375.70,1
2375.90,1
2376.40,2
2376.50,1
2376.70,1
2376.80,1
