distancia,cant
1599.80,1
1792.90,1
1802.80,1
1824.40,1
1826.00,1
1828.70,1
1828.90,1
1831.70,1
1837.20,1
1842.60,1
1850.50,1
1853.70,1
1881.80,1
1885.20,1
1892.70,1
1902.00,1
1903.70,1
1904.00,1
1915.60,1
1915.90,1
1918.20,1
1923.20,1
1926.30,1
1927.60,1
1930.10,1
1930.70,1
1931.70,1
1937.00,1
1937.20,1
1941.90,1
1942.80,3
1946.10,1
1948.50,1
1952.40,1
1952.60,1
1952.70,1
1958.20,1
1959.40,2
1959.50,1
1960.70,1
1960.80,1
1964.50,1
1968.00,1
1968.50,1
1968.90,1
1969.00,1
1969.20,1
1970.00,1
1971.30,1
1971.50,1
1973.50,1
1973.60,1
1973.80,1
1975.10,1
1977.30,1
1978.50,1
1979.00,1
1981.00,1
1981.10,1
1982.10,2
1982.90,1
1985.60,1
1985.70,1
1985.80,1
1987.60,1
1988.50,1
1989.70,1
1990.30,1
1990.50,1
1991.20,1
1992.20,1
1993.30,1
1993.70,1
1996.00,1
1997.00,1
1997.10,1
1998.30,2
1998.90,2
1999.60,1
1999.80,1
2002.20,1
2003.00,1
2003.50,1
2004.30,1
2004.60,1
2005.70,1
2005.80,1
2006.50,1
2007.70,1
2009.30,1
2010.90,1
2012.50,1
2013.30,1
2014.40,1
2014.50,1
2015.00,1
2016.00,1
2016.80,1
2018.10,1
2018.30,1
2018.40,1
2018.70,1
2020.90,1
2021.50,1
2022.10,1
2023.40,1
2024.70,1
2025.40,1
2026.40,1
2026.80,1
2027.20,1
2027.80,1
2028.30,1
2030.20,1
2030.90,1
2032.50,1
2033.60,1
2033.80,1
2034.20,1
2034.90,1
2035.70,1
2035.80,1
2036.10,1
2037.60,1
2037.80,2
2038.30,1
2038.70,1
2039.50,1
2041.00,1
2042.40,1
2042.60,1
2042.90,1
2044.30,1
2045.60,1
2046.60,1
2046.80,1
2047.00,1
2047.80,1
2048.50,1
2049.40,1
2049.80,1
2050.20,1
2050.40,1
2050.70,1
2050.90,1
2051.40,1
2051.60,1
2051.70,1
2053.10,1
2054.70,1
2054.80,1
2055.20,1
2056.00,1
2059.30,1
2060.90,1
2061.10,2
2061.40,1
2062.20,1
2062.30,1
2063.60,1
2063.80,1
2064.40,1
2065.40,1
2065.60,1
2066.90,1
2067.30,1
2067.50,2
2068.10,1
2068.20,2
2068.50,1
2070.30,2
2070.40,2
2071.70,1
2072.10,1
2072.20,1
2072.40,2
2074.40,2
2075.20,2
2075.80,1
2076.20,1
2077.40,1
2077.90,1
2078.10,1
2078.40,1
2079.10,1
2079.80,2
2081.60,1
2081.70,1
2081.90,1
2082.20,1
2082.50,1
2082.90,1
2083.40,2
2083.80,1
2084.40,1
2084.50,1
2085.60,1
2085.90,1
2086.30,1
2087.00,2
2087.70,1
2088.00,1
2088.20,3
2088.40,1
2089.20,1
2089.50,2
2089.90,1
2090.50,1
2090.80,1
2091.00,1
2091.90,1
2092.00,1
2092.70,1
2093.10,1
2093.20,1
2094.00,1
2094.20,1
2094.80,1
2095.30,1
2095.50,1
2097.30,1
2097.70,1
2098.10,1
2098.30,2
2098.50,1
2099.50,1
2099.60,1
2100.20,1
2100.30,1
2101.00,1
2101.30,1
2101.70,1
2102.10,1
2102.20,1
2102.50,2
2102.90,1
2103.60,1
2104.50,1
2104.80,2
2105.60,2
2106.40,1
2106.60,1
2106.70,2
2106.80,2
2106.90,1
2107.40,1
2107.80,1
2108.10,1
2108.20,1
2108.30,1
2108.40,1
2108.60,1
2109.00,2
2109.30,1
2109.60,1
2109.80,1
2110.20,1
2111.40,1
2111.70,1
2111.80,1
2111.90,1
2112.20,1
2112.70,2
2112.90,1
2113.20,1
2114.50,1
2115.00,1
2115.10,1
2115.20,1
2116.10,1
2116.20,1
2116.40,1
2116.80,1
2116.90,1
2117.10,1
2117.40,1
2117.50,1
2117.70,1
2118.30,1
2118.90,2
2119.00,2
2119.40,1
2119.60,1
2120.00,1
2120.20,2
2120.70,2
2121.00,1
2121.20,1
2121.40,2
2121.80,2
2122.40,1
2122.70,1
2123.50,1
2123.80,1
2124.30,1
2124.40,1
2124.60,1
2124.70,1
2125.40,1
2125.50,2
2125.60,1
2126.00,1
2126.40,1
2127.00,1
2127.10,1
2127.20,1
2127.50,1
2127.60,1
2127.70,1
2128.00,1
2128.50,1
2128.90,1
2129.20,1
2129.70,1
2130.90,2
2131.90,1
2132.70,2
2133.20,1
2133.30,1
2133.50,1
2133.60,2
2134.20,2
2134.30,1
2134.60,2
2134.80,1
2135.00,1
2135.10,1
2135.30,1
2135.80,1
2136.00,1
2136.10,1
2136.40,1
2137.00,1
2137.50,1
2137.60,1
2137.70,1
2137.80,1
2137.90,1
2138.30,1
2138.50,1
2138.60,1
2139.00,1
2139.20,1
2139.30,1
2139.50,2
2139.70,2
2140.10,1
2140.30,1
2140.40,1
2140.70,1
2141.00,1
2141.30,1
2141.60,1
2142.30,2
2142.40,1
2142.50,1
2142.60,4
2142.80,1
2142.90,1
2143.10,2
2143.20,1
2143.40,1
2143.80,2
2144.80,1
2145.00,1
2145.30,1
2145.40,1
2145.70,2
2145.90,1
2146.00,1
2146.20,1
2146.50,1
2146.70,4
2146.90,1
2147.10,1
2147.60,3
2147.80,1
2148.50,2
2148.80,1
2148.90,1
2149.00,1
2149.10,1
2149.50,1
2150.00,1
2150.10,1
2150.40,1
2150.50,1
2150.70,1
