distancia,cant
1339.40,1
1391.80,1
1397.30,2
1422.00,1
1422.50,1
1432.50,1
1432.70,1
1465.70,1
1480.70,1
1484.10,1
1486.60,1
1490.30,1
1491.80,1
1504.80,1
1505.20,1
1512.20,1
1519.20,1
1529.40,1
1537.10,1
1542.50,1
1550.10,1
1554.40,1
1555.80,1
1558.20,1
1558.80,1
1558.90,1
1560.10,1
1564.00,1
1564.70,1
1566.40,1
1569.80,1
1571.60,1
1575.10,1
1576.80,1
1578.30,1
1579.10,1
1580.70,1
1581.00,1
1583.70,1
1584.70,1
1587.70,1
1588.40,1
1588.70,1
1588.80,2
1595.70,1
1600.30,1
1600.50,1
1603.20,1
1603.30,1
1603.90,1
1606.60,1
1608.60,2
1609.40,1
1611.50,1
1612.90,1
1613.00,1
1613.20,1
1615.90,1
1622.30,1
1622.80,1
1623.20,1
1627.00,1
1628.30,1
1628.60,1
1630.40,1
1631.00,1
1632.10,1
1633.10,1
1633.70,1
1634.70,1
1635.10,1
1635.90,1
1637.80,1
1638.30,1
1638.50,2
1638.90,1
1639.20,1
1639.60,1
1643.40,1
1643.70,1
1644.30,1
1644.70,1
1645.00,1
1645.30,1
1646.20,1
1647.80,1
1648.00,1
1650.60,1
1650.70,1
1651.00,1
1651.20,1
1652.70,1
1653.10,1
1653.60,1
1654.20,1
1655.00,1
1656.40,2
1657.90,1
1658.20,1
1658.30,1
1661.00,1
1661.90,1
1663.10,1
1663.90,1
1664.00,1
1665.60,2
1667.80,1
1668.30,1
1668.90,1
1669.70,1
1670.30,1
1671.00,1
1673.80,1
1674.60,1
1676.10,1
1676.40,1
1677.10,1
1679.60,1
1681.20,1
1681.60,1
1682.30,1
1682.50,1
1683.40,1
1683.80,2
1683.90,1
1685.10,1
1685.50,2
1686.30,1
1686.50,1
1686.60,2
1686.70,1
1686.90,1
1687.00,1
1687.10,1
1688.00,1
1688.20,1
1688.50,1
1688.80,1
1689.20,1
1689.60,1
1689.70,1
1690.00,1
1690.10,1
1690.30,2
1690.90,1
1691.30,1
1692.90,1
1694.80,1
1695.80,1
1696.20,1
1696.80,1
1697.70,1
1697.90,1
1700.30,1
1700.70,1
1700.90,1
1701.00,1
1701.10,1
1701.70,1
1702.00,1
1702.10,1
1702.30,1
1702.80,1
1703.40,1
1705.30,1
1705.70,1
1706.30,1
1706.70,2
1707.90,1
1708.70,1
1708.80,1
1709.20,1
1709.70,1
1709.90,1
1710.10,1
1711.30,1
1711.80,1
1712.10,1
1712.60,1
1712.80,1
1712.90,2
1713.20,1
1713.80,1
1714.20,2
1714.30,1
1715.00,1
1715.30,2
1715.40,1
1716.30,1
1716.80,1
1717.00,1
1717.30,1
1717.40,1
1717.50,1
1717.70,1
1717.80,1
1718.10,1
1718.30,2
1718.90,1
1719.30,1
1719.70,1
1720.20,1
1720.50,1
1720.60,1
1720.70,1
1720.80,1
1721.20,1
1721.70,2
1722.20,1
1722.30,1
1722.80,1
1723.30,1
1723.80,1
1724.00,2
1724.60,2
1724.70,1
1725.00,2
1725.30,1
1725.50,1
1725.60,1
1726.60,1
1727.50,1
1727.90,1
1728.00,1
1728.10,1
1728.20,1
1728.80,1
1729.20,1
1729.80,1
1730.20,1
1730.30,1
1730.70,1
1730.80,1
1731.60,2
1731.70,1
1731.90,2
1732.30,1
1732.40,1
1732.50,2
1733.20,1
1733.40,1
1733.80,1
1734.20,1
1734.40,1
1734.80,2
1735.00,1
1735.10,1
1736.40,1
1736.50,1
1737.30,1
1737.50,1
1737.90,1
1738.10,1
1739.00,1
1739.30,1
1739.50,3
1739.80,2
1739.90,1
1740.00,2
1740.50,1
1740.80,1
1741.00,2
1741.50,2
1741.80,1
1742.10,1
1742.40,1
1742.60,1
1743.20,1
1744.10,1
1744.40,1
1744.70,2
1744.90,1
1745.10,1
1745.40,1
1745.80,1
1746.00,1
1746.10,1
1746.30,1
1747.60,1
1748.00,1
1748.20,1
1748.70,1
1748.90,3
1749.40,1
1749.50,1
1749.80,1
1750.20,1
1750.40,1
1750.60,1
1751.00,1
1751.20,1
1751.30,2
1752.10,2
1752.30,1
1752.60,1
1752.80,2
1752.90,2
1753.10,1
1753.30,1
1753.60,1
1753.70,1
1753.80,3
1754.00,1
1754.30,1
1755.30,1
1755.90,2
1756.00,1
1756.30,1
1756.40,1
1756.70,1
1756.80,1
1756.90,1
1757.60,1
1757.90,1
1758.70,1
1759.10,1
1759.40,1
1759.90,1
1760.00,1
1760.30,1
1760.50,1
1760.90,1
1761.90,1
1762.90,1
1763.00,1
1763.10,1
1763.20,1
1763.40,1
1763.50,1
1763.80,1
1763.90,2
1764.20,1
1764.70,1
1764.80,1
1764.90,2
1765.10,3
1766.00,1
1766.20,1
1766.90,1
1767.30,2
1767.60,1
1768.00,1
1768.50,2
1768.60,2
1768.70,1
1768.80,1
1769.10,1
1769.40,2
1769.80,1
1769.90,1
1770.00,1
1770.60,1
1770.90,1
1771.30,1
1771.70,1
1772.30,1
1772.70,1
1773.40,1
1773.90,1
1774.10,1
1774.40,1
1774.50,1
1775.10,1
1775.30,1
1775.50,2
1775.70,1
1775.80,1
1776.00,1
1776.60,1
1777.50,1
1777.60,3
1777.90,1
1778.60,1
1778.80,1
1779.00,2
1779.20,1
1779.30,1
1779.80,1
1779.90,1
1780.20,1
1780.40,1
1780.90,1
1781.00,1
1781.30,1
1781.40,1
1781.50,1
1781.80,1
1782.00,1
1782.20,1
1782.30,1
1782.70,1
1783.00,1
1783.10,2
1783.30,1
1783.90,1
1784.00,1
1784.10,1
1784.90,1
1785.10,2
1785.40,1
1785.70,1
1786.00,3
1786.20,1
1786.30,1
1786.40,1
1786.50,1
1786.60,1
1786.80,1
1787.20,1
1787.30,2
1787.50,1
1787.60,1
1787.70,1
1788.10,3
1788.20,1
1788.30,1
1789.20,2
1789.70,1
1789.90,1
1790.00,1
1790.40,1
1790.60,2
1790.70,1
1790.80,1
1791.00,2
1791.50,1
1791.60,1
1791.90,1
1792.30,1
1792.60,1
1793.00,1
1793.10,1
1793.30,2
1793.40,1
1793.50,1
1793.70,1
1794.20,1
1794.30,1
1794.50,1
1794.80,1
1795.00,1
1795.10,1
1795.30,1
1795.50,1
1795.80,1
1796.10,1
1796.20,1
1796.30,1
1796.50,2
1796.70,1
1796.80,2
1797.20,1
1797.40,2
1797.80,1
1797.90,1
1798.20,2
1798.50,2
1798.70,2
1798.90,1
1799.10,2
1799.30,1
1800.00,1
1800.10,1
1800.30,1
1800.40,1
1800.50,1
1800.80,1
1800.90,1
1801.00,1
1801.40,1
1802.30,1
1802.50,2
1802.70,1
1802.90,2
1803.10,1
1803.20,2
1803.80,1
1804.10,2
1804.40,2
1804.70,1
1804.80,1
1804.90,1
1805.10,1
1805.20,1
1805.30,2
1805.40,1
1805.60,2
1805.70,1
1805.80,1
1805.90,1
1806.40,1
1807.00,2
1807.10,1
1807.50,1
1807.60,2
1807.90,1
1808.20,2
1808.30,3
1808.60,1
1808.80,1
1809.70,1
1809.80,1
1810.10,1
1810.70,1
1810.90,1
1811.20,1
1811.50,1
1811.60,1
1811.80,1
1811.90,1
1812.00,2
1812.10,1
1812.20,1
1812.40,2
1812.50,1
1812.80,1
1813.80,1
1813.90,1
1814.10,1
1814.30,1
1815.20,1
1815.30,1
1815.60,1
1815.70,3
1816.40,1
1816.50,1
1816.70,1
1816.90,1
1817.00,1
1817.10,1
1817.20,1
1817.30,1
1817.50,3
1817.60,1
1819.20,1
1819.30,2
1819.50,1
1819.70,3
1820.00,1
1820.10,1
1820.20,1
1820.40,1
1820.60,1
1820.90,1
1821.20,1
1821.40,2
1821.60,1
1822.30,1
1822.60,1
1822.70,1
1823.10,1
1823.20,1
1823.70,1
1823.90,1
1824.00,1
1824.40,1
1824.90,1
1825.00,1
1825.60,1
1825.80,3
1825.90,3
1826.00,1
1826.20,1
1826.30,2
1826.40,1
1826.50,1
1827.20,3
1827.30,1
1827.50,1
1827.90,1
1828.00,1
1828.10,1
1828.50,1
1828.60,1
1829.00,1
1829.30,2
1829.50,1
1829.60,3
1829.70,1
1829.90,2
1830.40,1
1830.50,1
1831.00,2
1831.20,1
1831.30,1
1831.60,2
1831.80,2
1832.00,1
1832.10,2
1832.20,1
1832.30,1
1832.40,1
1832.60,1
1832.70,1
1833.30,2
1833.60,2
1833.90,1
1834.10,2
1834.20,1
1834.40,1
1834.70,1
1834.90,2
1835.00,1
1835.20,1
1835.30,2
1835.60,1
1835.70,1
1835.80,1
1836.00,1
1836.20,1
1836.40,1
1836.80,2
1836.90,2
1837.40,1
1837.50,1
1837.60,1
1837.70,1
1838.10,1
1838.20,1
1838.30,3
1838.40,2
1838.60,1
1839.00,2
1839.20,1
1839.40,1
1839.50,1
1839.60,1
1839.70,1
1840.30,1
1840.40,1
1840.50,2
1840.60,2
1841.10,1
1841.30,1
1841.50,1
1841.80,1
1841.90,1
1842.10,5
1842.60,1
1843.10,2
1843.20,1
1843.50,2
1843.60,1
1843.70,2
1843.90,1
1844.30,1
1844.40,1
1845.20,1
1845.30,1
1845.40,1
1845.50,1
1845.60,1
1845.70,1
1846.30,1
1846.60,1
1846.80,1
1846.90,1
1847.00,2
1847.10,1
1847.30,1
1847.50,1
1847.70,2
1847.80,1
1848.10,1
1848.20,1
1848.40,1
1848.60,1
1848.80,1
1848.90,1
1849.00,2
1849.20,1
1849.60,1
1849.80,1
1849.90,1
1850.00,2
1850.10,1
1850.40,2
1850.50,1
1850.70,2
1850.80,1
1850.90,1
1851.40,1
1852.10,1
1852.20,1
1852.30,2
1852.50,1
1852.60,1
1852.70,1
1852.90,1
1853.00,1
1853.10,2
1853.30,2
1853.40,1
1853.50,1
1853.60,2
1853.70,2
1853.80,2
1854.60,1
1854.70,1
1854.90,2
1855.10,1
1855.20,1
1855.30,1
1855.60,2
1855.80,2
1855.90,1
1856.10,1
1856.20,2
1856.50,1
1856.70,2
1856.90,1
1857.00,2
1857.10,2
1857.40,1
1857.50,1
1857.70,1
1857.80,2
1858.00,1
1858.10,3
1858.40,3
1858.50,3
1858.60,3
1859.10,1
1859.20,1
1859.40,1
1859.50,1
1859.90,1
1860.10,1
1860.20,2
1860.50,2
1860.80,1
1860.90,1
1861.10,3
1861.30,1
1861.50,1
1862.10,1
1862.20,2
1862.60,2
1862.70,3
1862.80,1
1862.90,1
1863.20,1
1863.30,2
1863.40,2
1863.50,2
1863.60,3
1863.70,2
1864.00,1
1864.20,2
1864.30,2
1864.40,2
1864.50,1
1864.70,1
1864.80,3
1865.00,3
1865.30,1
1865.40,1
1865.50,1
